'00010	What can I practise here?	Complete the sentences. Choose all possible correct answers.	[ 'm not knowing ; wasn't knowing ; don't know ; doesn't know ]	don't know	I ... how she stays so fit.	I don't know how she stays so fit.
'07080	Unit 29: Verb + two objects	Complete the sentences with <i>to</i> or <i>for</i>.	[ to ; for ]	to	The people at the gallery might be interested in selling your paintings. Why don't you show some of your work ... them?	The people at the gallery might be interested in selling your paintings. Why don't you show some of your work to them?
'07090	Unit 29: Verb + two objects	Complete the sentences with <i>to</i> or <i>for</i>.	[ to ; for ]	for	My headphones were broken but Hanna was able to repair them ... me.	My headphones were broken but Hanna was able to repair them for me.
'07100	Unit 29: Verb + two objects	Complete the sentences with <i>to</i> or <i>for</i>.	[ to ; for ]	for	I cooked a special meal ... Ann on her birthday.	I cooked a special meal for Ann on her birthday.
'07110	Unit 29: Verb + two objects	Complete the sentences with <i>to</i> or <i>for</i>.	[ to ; for ]	to	The vase was slightly damaged so they sold it ... me half price.	The vase was slightly damaged so they sold it to me half price.
'07120	Unit 29: Verb + two objects	Complete the sentences with <i>to</i> or <i>for</i>.	[ to ; for ]	to	My parents lent me the money for the car and I paid it back ... them over a period of a year.	My parents lent me the money for the car and I paid it back to them over a period of a year.
'07130	Unit 29: Verb + two objects	Complete the sentences with <i>to</i> or <i>for</i>.	[ to ; for ]	for	There's a parcel waiting for me at the post office. Can you collect it ... me on your way home?	There's a parcel waiting for me at the post office. Can you collect it for me on your way home?
'07140	Unit 29: Verb + two objects	Complete the sentences with <i>to</i> or <i>for</i>.	[ to ; for ]	to	Aleksi reported the theft of his e-book reader ... the police.	Aleksi reported the theft of his e-book reader to the police.
'07150	Unit 29: Verb + two objects	Complete the sentences with <i>to</i> or <i>for</i>.	[ to ; for ]	for	I've got a guidebook on Crete that you can borrow. Just wait here and I'll get it ... you.	I've got a guidebook on Crete that you can borrow. Just wait here and I'll get it for you.
'07160	Unit 29: Verb + two objects	Complete the sentences. Choose a direct and indirect object pair from the list and add a preposition if necessary.	[ all his money / charity ; the brakes / me ; calculation / us ; a copy / you ; a few bottles / me ; first place / him ; the letters / me ; news / us ; permission / Mr Howard ; online petition / him ; a place at university / him ; a strange story/ me ]	him first place	A mistake at the last fence cost ... in the race.	A mistake at the last fence cost him first place in the race.
'07170	Unit 29: Verb + two objects	Complete the sentences. Choose a direct and indirect object pair from the list and add a preposition if necessary.	[ all his money / charity ; the brakes / me ; calculation / us ; a copy / you ; a few bottles / me ; first place / him ; the letters / me ; news / us ; permission / Mr Howard ; online petition / him ; a place at university / him ; a strange story/ me ]	a strange story to me / me a strange story	Cathryn told ... the other day, although I don’t know whether it's true.	Cathryn told a strange story to me / me a strange story the other day, although I don’t know whether it's true.
'07180	Unit 29: Verb + two objects	Complete the sentences. Choose a direct and indirect object pair from the list and add a preposition if necessary.	[ all his money / charity ; the brakes / me ; calculation / us ; a copy / you ; a few bottles / me ; first place / him ; the letters / me ; news / us ; permission / Mr Howard ; online petition / him ; a place at university / him ; a strange story/ me ]	the brakes for me	If you can fix ... I should be able to drive the car home.	If you can fix the brakes for me I should be able to drive the car home.
'07190	Unit 29: Verb + two objects	Complete the sentences. Choose a direct and indirect object pair from the list and add a preposition if necessary.	[ all his money / charity ; the brakes / me ; calculation / us ; a copy / you ; a few bottles / me ; first place / him ; the letters / me ; news / us ; permission / Mr Howard ; online petition / him ; a place at university / him ; a strange story/ me ]	Mr Howard permission / permission for Mr Howard	The judge refused ... to appeal against the decision.	The judge refused Mr Howard permission / permission for Mr Howard to appeal against the decision.
'07200	Unit 29: Verb + two objects	Complete the sentences. Choose a direct and indirect object pair from the list and add a preposition if necessary.	[ all his money / charity ; the brakes / me ; calculation / us ; a copy / you ; a few bottles / me ; first place / him ; the letters / me ; news / us ; permission / Mr Howard ; online petition / him ; a place at university / him ; a strange story/ me ]	a copy for you / you a copy	We haven't got the book in stock, but I should be able to order ....	We haven't got the book in stock, but I should be able to order a copy for you / you a copy.
'07210	Unit 29: Verb + two objects	Complete the sentences. Choose a direct and indirect object pair from the list and add a preposition if necessary.	[ all his money / charity ; the brakes / me ; calculation / us ; a copy / you ; a few bottles / me ; first place / him ; the letters / me ; news / us ; permission / Mr Howard ; online petition / him ; a place at university / him ; a strange story/ me ]	all his money to charity	When Mr Jennings died, he left ....	When Mr Jennings died, he left all his money to charity.
'07220	Unit 29: Verb + two objects	Complete the sentences. Choose a direct and indirect object pair from the list and add a preposition if necessary.	[ all his money / charity ; the brakes / me ; calculation / us ; a copy / you ; a few bottles / me ; first place / him ; the letters / me ; news / us ; permission / Mr Howard ; online petition / him ; a place at university / him ; a strange story/ me ]	the news to us	The company's going to make half its staff redundant. The director announced ... at an emergency meeting.	The company's going to make half its staff redundant. The director announced the news to us at an emergency meeting.
'07230	Unit 29: Verb + two objects	Complete the sentences. Choose a direct and indirect object pair from the list and add a preposition if necessary.	[ all his money / charity ; the brakes / me ; calculation / us ; a copy / you ; a few bottles / me ; first place / him ; the letters / me ; news / us ; permission / Mr Howard ; online petition / him ; a place at university / him ; a strange story/ me ]	the calculation to us	I only understood it after our teacher explained ... for a third time.	I only understood it after our teacher explained the calculation to us for a third time.
'07240	Unit 29: Verb + two objects	Complete the sentences. Choose a direct and indirect object pair from the list and add a preposition if necessary.	[ all his money / charity ; the brakes / me ; calculation / us ; a copy / you ; a few bottles / me ; first place / him ; the letters / me ; news / us ; permission / Mr Howard ; online petition / him ; a place at university / him ; a strange story/ me ]	a few bottles for me / me a few bottles	You can't get this olive oil in England, but Paul generally buys ... when he goes to Italy.	You can't get this olive oil in England, but Paul generally buys a few bottles for me / me a few bottles when he goes to Italy.
'07250	Unit 29: Verb + two objects	Complete the sentences. Choose a direct and indirect object pair from the list and add a preposition if necessary.	[ all his money / charity ; the brakes / me ; calculation / us ; a copy / you ; a few bottles / me ; first place / him ; the letters / me ; news / us ; permission / Mr Howard ; online petition / him ; a place at university / him ; a strange story/ me ]	him a place at university	His excellent exam results guaranteed ... for the following year.	His excellent exam results guaranteed him a place at university for the following year.
'07260	Unit 29: Verb + two objects	Complete the sentences. Choose a direct and indirect object pair from the list and add a preposition if necessary.	[ all his money / charity ; the brakes / me ; calculation / us ; a copy / you ; a few bottles / me ; first place / him ; the letters / me ; news / us ; permission / Mr Howard ; online petition / him ; a place at university / him ; a strange story/ me ]	the letters for me	I wasn't well and couldn't get to the post office, so Martha took ....	I wasn't well and couldn't get to the post office, so Martha took the letters for me.
'07270	Unit 29: Verb + two objects	Complete the sentences. Choose a direct and indirect object pair from the list and add a preposition if necessary.	[ all his money / charity ; the brakes / me ; calculation / us ; a copy / you ; a few bottles / me ; first place / him ; the letters / me ; news / us ; permission / Mr Howard ; online petition / him ; a place at university / him ; a strange story/ me ]	the online petition to him	When I saw Matt I mentioned ..., but he didn't seem interested.	When I saw Matt I mentioned the online petition to him, but he didn't seem interested.
'07280	Unit 30: Verb + -<i>ing</i> forms and infinitives 1	Complete the sentences. Choose a preposition from box (i) and the most likely -<i>ing</i> form from box (ii).	[ on ; of | showing ; relocating ]	on showing	I wasn’t really interested, but he insisted ... me all his holiday photographs.	I wasn’t really interested, but he insisted on showing me all his holiday photographs.
'07290	Unit 30: Verb + -<i>ing</i> forms and infinitives 1	Complete the sentences. Choose a preposition from box (i) and the most likely -<i>ing</i> form from box (ii).	[ on ; of | showing ; relocating ]	of relocating	For a number of years managers have talked ... the company outside the capital city, but no decision has yet been taken.	For a number of years managers have talked of relocating the company outside the capital city, but no decision has yet been taken.
'07300	Unit 30: Verb + -<i>ing</i> forms and infinitives 1	Complete the sentences. Choose a preposition from box (i) and the most likely -<i>ing</i> form from box (ii).	[ on ; from ; by ; of | seeing ; thanking ; selling ; driving ; writing ; looking ; asking ; allowing ; playing ; owning ]	from owning	Surprisingly, there is no law that prohibits people ... a firearm.	Surprisingly, there is no law that prohibits people from owning a firearm.
'07310	Unit 30: Verb + -<i>ing</i> forms and infinitives 1	Complete the sentences. Choose a preposition from box (i) and the most likely -<i>ing</i> form from box (ii).	[ on ; from ; by ; of | seeing ; thanking ; selling ; driving ; writing ; looking ; asking ; allowing ; playing ; owning ]	by thanking	May I close ... all those who helped organise such a successful conference?	May I close by thanking all those who helped organise such a successful conference?
'07320	Unit 30: Verb + -<i>ing</i> forms and infinitives 1	Complete the sentences. Choose a preposition from box (i) and the most likely -<i>ing</i> form from box (ii).	[ on ; from ; by ; of | seeing ; thanking ; selling ; driving ; writing ; looking ; asking ; allowing ; playing ; owning ]	on selling	The company used to rely ... only one product, but now they have diversified their product range.	The company used to rely on selling only one product, but now they have diversified their product range.
